epoch,accuracy,loss,val_accuracy,val_loss
0,0.3881908357143402,1.6233887672424316,0.4083469808101654,1.4832561016082764
1,0.4421289265155792,1.4530668258666992,0.4132569432258606,1.4521937370300293
2,0.4695065915584564,1.3625255823135376,0.4328968822956085,1.4050041437149048
3,0.4880988895893097,1.307981014251709,0.4697217643260956,1.3349957466125488
4,0.5002554059028625,1.2693860530853271,0.47954174876213074,1.3074417114257812
5,0.5162938237190247,1.241925835609436,0.49222585558891296,1.2666085958480835
6,0.5319235920906067,1.1962339878082275,0.47504091262817383,1.2685974836349487
7,0.5306977033615112,1.189414620399475,0.5188215970993042,1.1993846893310547
8,0.5404024720191956,1.1690696477890015,0.5368248820304871,1.1720011234283447
9,0.5479620099067688,1.1534194946289062,0.5196399092674255,1.1810500621795654
10,0.5546020865440369,1.141714096069336,0.5208674073219299,1.1666818857192993
11,0.5646133422851562,1.1178902387619019,0.5503273606300354,1.1222474575042725
12,0.5671672224998474,1.0971899032592773,0.5662847757339478,1.1016488075256348
13,0.570538341999054,1.0913101434707642,0.5589197874069214,1.0945764780044556
14,0.5838185548782349,1.0778957605361938,0.5765138864517212,1.0700191259384155
15,0.5865767598152161,1.078447699546814,0.5826513767242432,1.0557544231414795
16,0.5919910073280334,1.046652913093567,0.5883796811103821,1.0542268753051758
17,0.5972009301185608,1.0450443029403687,0.5908346772193909,1.0412933826446533
18,0.604556143283844,1.02409029006958,0.594517171382904,1.0365957021713257
19,0.613647997379303,1.0205349922180176,0.5883796811103821,1.0396898984909058
