epoch,accuracy,loss,val_accuracy,val_loss
0,0.3675554096698761,1.5337929725646973,0.4566284716129303,1.4008392095565796
1,0.44580650329589844,1.351833701133728,0.4521276652812958,1.320146918296814
2,0.47747471928596497,1.2945611476898193,0.47463175654411316,1.2993378639221191
3,0.5017877221107483,1.246529459953308,0.5208674073219299,1.2109454870224
4,0.5064868927001953,1.2230358123779297,0.5294598937034607,1.1925466060638428
5,0.5196649432182312,1.200941801071167,0.4918166995048523,1.2368552684783936
6,0.5219123363494873,1.1987587213516235,0.5057283043861389,1.2186094522476196
7,0.5239554643630981,1.177077293395996,0.5163666009902954,1.198054552078247
8,0.5278373956680298,1.1732068061828613,0.4766775667667389,1.251346468925476
9,0.5385636687278748,1.1507341861724854,0.5114566087722778,1.1878435611724854
10,0.5347839593887329,1.1493042707443237,0.5396890640258789,1.185046672821045
11,0.5444887280464172,1.1417101621627808,0.4378068745136261,1.2722941637039185
12,0.5478598475456238,1.1268020868301392,0.4672667682170868,1.2117351293563843
13,0.5457145571708679,1.141195297241211,0.4881342053413391,1.2280503511428833
14,0.5476555228233337,1.1278504133224487,0.5192307829856873,1.1384391784667969
15,0.5523546934127808,1.1121010780334473,0.5065466165542603,1.1967644691467285
16,0.5620594620704651,1.101542592048645,0.5233224034309387,1.1729748249053955
17,0.5556236505508423,1.106344223022461,0.4791325628757477,1.2606364488601685
18,0.56175297498703,1.1009145975112915,0.57896888256073,1.0766584873199463
19,0.5657370686531067,1.098644733428955,0.5544189810752869,1.1242437362670898
20,0.5642046928405762,1.0892492532730103,0.5368248820304871,1.1145459413528442
21,0.5692103505134583,1.0837148427963257,0.5200490951538086,1.152085542678833
22,0.5644090175628662,1.0844684839248657,0.5396890640258789,1.1565828323364258
23,0.5717642307281494,1.0762414932250977,0.5458264946937561,1.104298710823059
